SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 21 53 74 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 15 49 64 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 17 61 78 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 16 44 60 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 20 54 74 4
27211.0 ETCS211 "DATA STRUCTURES" 23 29 52 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 33 38 71 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 34 50 84 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 34 52 86 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 35 49 84 1
