SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 20 35 55 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 18 50 68 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 9 30 39 0
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 15 29 50 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 18 41 59 4
27212.0 ETCS212 "OPERATING SYSTEMS" 13 38 51 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 30 45 75 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 34 44 78 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 35 49 84 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 34 45 79 1
