SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 12 33 50 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 11 48 59 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 23 44 67 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 13 66 79 3
36110.0 ETME110 "ENGINEERING MECHANICS" 16 54 70 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 12 48 60 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 13 59 72 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 29 44 73 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 50 86 1
27156.0 ETCS156 "C PROGRAMMING LAB" 34 52 86 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 37 51 88 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 52 85 1
