SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 24 56 80 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 22 53 75 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 21 48 69 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 23 61 84 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 23 52 75 4
27212.0 ETCS212 "OPERATING SYSTEMS" 20 53 73 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 33 47 80 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 34 46 80 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 36 48 84 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 49 85 1
