SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 20 74 94 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 19 61 80 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 18 57 75 3
36107.0 ETME107 "MANUFACTURING PROCESS" 17 53 70 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 20 51 71 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 20 58 78 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 78 78 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 35 47 82 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 55 91 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 36 46 82 2
36157.0 ETME157 "WORKSHOP PRACTICE" 36 49 85 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 34 55 89 1
