SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 16 56 72 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 14 36 50 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 13 52 65 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 21 46 67 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 16 65 81 4
27211.0 ETCS211 "DATA STRUCTURES" 14 50 64 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 34 42 76 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 35 51 86 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 51 86 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 34 55 89 1
