SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 19 54 73 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 18 59 77 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 23 50 73 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 23 50 73 3
36110.0 ETME110 "ENGINEERING MECHANICS" 12 52 64 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 11 63 74 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 14 55 69 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 38 50 88 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 52 88 1
27156.0 ETCS156 "C PROGRAMMING LAB" 34 55 89 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 50 85 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 34 52 86 1
