SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 16 34 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 15 42 57 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 15 50 65 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 21 46 67 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 19 57 76 4
27211.0 ETCS211 "DATA STRUCTURES" 23 48 71 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 34 41 75 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 36 55 91 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 54 89 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 33 52 85 1
