SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 9 0 0 0
99103.0 ETPH103 "APPLIED PHYSICS - I" 7 0 0 0
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 7 0 0 0
36107.0 ETME107 "MANUFACTURING PROCESS" 6 0 0 0
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 5 0 0 0
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 9 0 0 0
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 54 54 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 0 0 0 0
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 31 0 0 0
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 0 0 0 0
36157.0 ETME157 "WORKSHOP PRACTICE" 4 0 0 0
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 0 0 0 0
