SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 23 46 69 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 25 67 92 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 25 50 75 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 25 52 77 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 25 56 81 4
27212.0 ETCS212 "OPERATING SYSTEMS" 22 63 85 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 38 56 94 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 38 50 88 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 33 51 84 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 39 55 94 1
