SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 23 66 89 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 21 55 76 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 19 53 72 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 25 61 86 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 22 55 77 4
27211.0 ETCS211 "DATA STRUCTURES" 24 49 73 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 53 88 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 39 52 91 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 53 89 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 38 55 93 1
