SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 23 71 94 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 22 75 97 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 64 89 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 20 67 87 3
36110.0 ETME110 "ENGINEERING MECHANICS" 20 60 80 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 20 74 94 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 20 65 85 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 37 50 87 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 53 89 1
27156.0 ETCS156 "C PROGRAMMING LAB" 36 54 90 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 36 51 87 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 36 54 90 1
