SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 23 57 80 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 21 55 76 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 24 54 78 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 24 42 66 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 22 61 83 4
27211.0 ETCS211 "DATA STRUCTURES" 24 52 76 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 39 45 84 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 39 58 97 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 37 56 93 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 35 52 87 1
