SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 20 75 95 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 21 61 82 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 62 87 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 19 57 76 3
36110.0 ETME110 "ENGINEERING MECHANICS" 20 55 75 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 15 75 90 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 19 61 80 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 37 45 82 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 37 55 92 1
27156.0 ETCS156 "C PROGRAMMING LAB" 36 49 85 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 37 49 86 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 35 54 89 1
