SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 23 60 83 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 25 53 78 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 22 42 64 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 23 49 72 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 23 50 73 4
27212.0 ETCS212 "OPERATING SYSTEMS" 20 50 70 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 36 52 88 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 37 50 87 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 32 49 81 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 44 80 1
