SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 14 41 55 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 17 51 68 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 17 41 58 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 16 37 53 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 15 54 69 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 21 42 63 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 32 44 76 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 33 43 76 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 33 45 78 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 33 51 84 1
