SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 14 41 55 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 11 51 62 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 11 24 35 0
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 15 37 52 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 12 40 52 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 21 48 69 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 34 40 74 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 25 49 74 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 28 56 84 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 27 45 72 1
