SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 19 44 63 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 15 70 85 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 24 47 71 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 17 46 63 3
36110.0 ETME110 "ENGINEERING MECHANICS" 11 47 58 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 15 68 83 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 15 51 66 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 45 81 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 37 51 88 1
27156.0 ETCS156 "C PROGRAMMING LAB" 35 52 87 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 46 81 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 35 42 77 1
