SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 15 37 52 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 15 30 45 0
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 11 35 50 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 9 41 50 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 12 37 50 4
27212.0 ETCS212 "OPERATING SYSTEMS" 11 39 50 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 32 45 77 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 35 70 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 31 48 79 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 44 79 1
