SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 10 36 50 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 13 47 60 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 9 36 45 0
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 12 29 41 0
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 11 25 36 0
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 17 38 55 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 34 50 84 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 30 42 72 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 33 45 78 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 32 43 75 1
