SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 15 48 63 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 10 48 58 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 21 45 66 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 11 36 50 3
36110.0 ETME110 "ENGINEERING MECHANICS" 10 46 56 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 12 32 44 0
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 13 45 58 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 33 45 78 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 51 86 1
27156.0 ETCS156 "C PROGRAMMING LAB" 26 46 72 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 38 73 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 46 79 1
