SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 19 57 76 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 18 38 56 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 17 34 51 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 18 27 50 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 19 43 62 4
27212.0 ETCS212 "OPERATING SYSTEMS" 19 50 69 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 35 54 89 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 36 45 81 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 34 49 83 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 50 85 1
