SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 14 42 56 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 14 51 65 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 22 52 74 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 22 45 67 3
36110.0 ETME110 "ENGINEERING MECHANICS" 20 55 75 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 17 65 82 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 13 49 62 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 46 82 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 53 89 1
27156.0 ETCS156 "C PROGRAMMING LAB" 36 55 91 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 36 52 88 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 32 55 87 1
