SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 19 71 90 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 19 58 77 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 17 55 72 3
36107.0 ETME107 "MANUFACTURING PROCESS" 14 53 67 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 13 45 58 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 14 52 66 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 64 64 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 30 50 80 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 59 95 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 34 45 79 2
36157.0 ETME157 "WORKSHOP PRACTICE" 33 47 80 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 33 59 92 1
