SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 19 55 74 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 12 41 53 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 11 54 65 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 16 39 55 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 16 38 54 4
27211.0 ETCS211 "DATA STRUCTURES" 21 51 72 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 33 50 83 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 35 51 86 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 52 87 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 33 44 77 1
