SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 19 60 79 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 20 50 70 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 16 45 61 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 19 43 62 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 18 40 58 4
27212.0 ETCS212 "OPERATING SYSTEMS" 16 37 53 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 37 54 91 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 47 82 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 34 51 85 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 51 87 1
