SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 20 52 72 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 18 60 78 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 19 35 54 3
36107.0 ETME107 "MANUFACTURING PROCESS" 17 46 63 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 22 42 64 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 20 52 72 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 78 78 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 30 45 75 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 57 93 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 39 50 89 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 44 79 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 34 59 93 1
