SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 15 38 53 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 14 36 50 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 13 49 62 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 20 40 60 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 18 57 75 4
27211.0 ETCS211 "DATA STRUCTURES" 24 55 79 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 42 77 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 35 47 82 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 54 90 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 34 52 86 1
