SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 14 40 54 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 14 54 68 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 24 60 84 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 20 60 80 3
36110.0 ETME110 "ENGINEERING MECHANICS" 20 60 80 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 14 66 80 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 19 59 78 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 48 84 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 30 50 80 1
27156.0 ETCS156 "C PROGRAMMING LAB" 37 52 89 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 36 52 88 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 35 56 91 1
