SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 22 59 81 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 19 52 71 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 18 32 50 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 15 53 68 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 18 56 74 4
27212.0 ETCS212 "OPERATING SYSTEMS" 16 44 60 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 37 50 87 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 52 87 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 27 47 74 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 46 82 1
