SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 18 56 74 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 14 49 63 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 64 77 3
36107.0 ETME107 "MANUFACTURING PROCESS" 18 53 71 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 16 61 77 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 18 40 58 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 70 70 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 29 44 73 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 35 57 92 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 37 45 82 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 58 93 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 33 59 92 1
