SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 13 36 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 12 38 50 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 9 41 50 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 20 38 58 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 20 44 64 4
27211.0 ETCS211 "DATA STRUCTURES" 20 53 73 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 34 42 76 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 38 46 84 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 34 50 84 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 36 53 89 1
