SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 19 40 59 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 12 51 63 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 21 39 60 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 15 51 66 3
36110.0 ETME110 "ENGINEERING MECHANICS" 11 49 60 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 10 56 66 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 14 40 54 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 45 81 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 51 87 1
27156.0 ETCS156 "C PROGRAMMING LAB" 36 52 88 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 37 46 83 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 32 53 85 1
