SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 18 52 70 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 20 60 80 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 21 52 73 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 19 53 72 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 18 63 81 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 22 62 84 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 36 47 83 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 34 52 86 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 33 40 73 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 33 58 91 1
