SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 19 53 72 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 12 56 68 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 13 67 80 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 22 53 75 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 21 54 75 4
27211.0 ETCS211 "DATA STRUCTURES" 23 59 82 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 33 42 75 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 37 44 81 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 54 89 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 35 52 87 1
