SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 19 74 93 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 24 63 87 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 21 62 83 3
36107.0 ETME107 "MANUFACTURING PROCESS" 17 49 66 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 21 71 92 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 19 59 78 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 74 74 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 36 57 93 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 35 59 94 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 29 42 71 2
36157.0 ETME157 "WORKSHOP PRACTICE" 36 49 85 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 28 59 87 1
