SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 14 40 54 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 9 46 55 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 23 43 66 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 16 48 64 3
36110.0 ETME110 "ENGINEERING MECHANICS" 5 49 54 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 9 58 67 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 15 55 70 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 35 46 81 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 52 87 1
27156.0 ETCS156 "C PROGRAMMING LAB" 33 52 85 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 34 45 79 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 47 80 1
