SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 8 42 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 10 42 52 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 6 44 50 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 9 44 53 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 17 41 58 4
27211.0 ETCS211 "DATA STRUCTURES" 14 40 54 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 32 36 68 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 34 31 65 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 51 86 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 30 55 85 1
