SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 13 57 70 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 18 48 66 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 12 37 50 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 14 46 60 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 12 49 61 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 19 45 64 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 34 54 88 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 29 51 80 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 31 49 80 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 31 55 86 1
