SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 19 36 55 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 13 49 62 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 13 41 54 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 9 46 55 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 12 48 60 4
27212.0 ETCS212 "OPERATING SYSTEMS" 13 53 66 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 33 44 77 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 37 39 76 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 29 49 78 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 56 92 1
