SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 24 59 83 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 17 58 75 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 18 53 71 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 24 51 75 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 23 52 75 4
27211.0 ETCS211 "DATA STRUCTURES" 23 56 79 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 33 43 76 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 35 53 88 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 51 86 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 34 48 82 1
