SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 24 50 74 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 24 58 82 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 20 46 66 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 22 52 74 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 22 53 75 4
27212.0 ETCS212 "OPERATING SYSTEMS" 21 54 75 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 35 55 90 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 38 51 89 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 34 53 87 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 38 48 86 1
