SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 19 55 74 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 14 44 58 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 15 58 73 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 23 55 78 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 20 55 75 4
27211.0 ETCS211 "DATA STRUCTURES" 24 56 80 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 42 77 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 38 50 88 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 37 56 93 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 37 55 92 1
