SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 12 38 50 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 11 36 50 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 17 33 50 3
36107.0 ETME107 "MANUFACTURING PROCESS" 16 47 63 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 12 36 50 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 14 43 57 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 62 62 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 28 30 58 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 33 53 86 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 23 42 65 2
36157.0 ETME157 "WORKSHOP PRACTICE" 32 47 79 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 24 59 83 1
