SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 15 66 81 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 13 55 68 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 20 37 57 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 18 51 69 3
36110.0 ETME110 "ENGINEERING MECHANICS" 11 67 78 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 13 64 77 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 13 57 70 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 34 43 77 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 27 50 77 1
27156.0 ETCS156 "C PROGRAMMING LAB" 34 49 83 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 33 42 75 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 52 85 1
