SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 17 49 66 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 16 47 63 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 19 43 62 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 16 40 56 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 14 48 62 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 19 47 66 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 32 40 72 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 30 44 74 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 30 40 70 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 32 44 76 1
