SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 13 71 84 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 20 57 77 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 55 68 3
36107.0 ETME107 "MANUFACTURING PROCESS" 19 50 69 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 14 49 63 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 14 50 64 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 60 60 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 28 49 77 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 33 55 88 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 35 44 79 2
36157.0 ETME157 "WORKSHOP PRACTICE" 34 47 81 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 34 59 93 1
