SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 13 34 50 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 15 35 50 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 11 29 40 0
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 12 38 50 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 12 44 56 4
27212.0 ETCS212 "OPERATING SYSTEMS" 9 37 46 0
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 30 43 73 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 32 36 68 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 30 42 72 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 30 46 76 1
