SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 14 36 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 12 60 72 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 14 48 62 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 20 37 57 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 19 54 73 4
27211.0 ETCS211 "DATA STRUCTURES" 23 55 78 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 50 85 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 37 51 88 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 53 89 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 37 55 92 1
