SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 21 40 61 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 21 59 80 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 18 41 59 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 14 41 55 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 18 50 68 4
27212.0 ETCS212 "OPERATING SYSTEMS" 18 40 58 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 36 57 93 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 37 52 89 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 31 45 76 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 37 50 87 1
