SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 17 58 75 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 19 59 78 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 52 77 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 23 47 70 3
36110.0 ETME110 "ENGINEERING MECHANICS" 21 65 86 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 14 72 86 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 16 51 67 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 37 51 88 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 54 90 1
27156.0 ETCS156 "C PROGRAMMING LAB" 36 58 94 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 49 84 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 34 52 86 1
