SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 9 36 45 0
27203.0 ETCS203 "ANALOG ELECTRONICS" 11 39 50 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 6 56 62 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 12 38 50 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 18 54 72 4
27211.0 ETCS211 "DATA STRUCTURES" 17 53 70 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 31 38 69 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 33 38 71 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 34 51 85 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 30 49 79 1
