SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 12 55 67 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 14 53 67 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 12 31 43 0
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 17 46 63 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 11 39 50 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 18 44 62 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 34 45 79 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 31 51 82 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 32 50 82 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 33 47 80 1
