SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 18 30 50 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 15 49 64 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 41 54 3
36107.0 ETME107 "MANUFACTURING PROCESS" 13 45 58 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 20 45 65 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 15 50 65 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 70 70 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 30 46 76 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 56 92 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 34 53 87 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 33 68 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 32 59 91 1
