SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 14 32 46 0
99104.0 ETPH104 "APPLIED PHYSICS - II" 14 45 59 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 20 36 56 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 17 47 64 3
36110.0 ETME110 "ENGINEERING MECHANICS" 9 39 50 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 7 41 50 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 10 43 53 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 33 42 75 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 50 85 1
27156.0 ETCS156 "C PROGRAMMING LAB" 31 53 84 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 34 46 80 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 50 83 1
