SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 20 59 79 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 16 47 63 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 16 35 51 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 18 39 57 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 18 48 66 4
27212.0 ETCS212 "OPERATING SYSTEMS" 15 45 60 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 36 47 83 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 54 89 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 30 44 74 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 50 85 1
