SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 16 46 62 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 14 48 62 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 16 33 50 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 18 53 71 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 14 39 53 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 20 52 72 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 35 48 83 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 35 50 85 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 34 41 75 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 32 48 80 1
