SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 22 69 91 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 20 75 95 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 24 58 82 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 22 66 88 3
36110.0 ETME110 "ENGINEERING MECHANICS" 18 69 87 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 21 65 86 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 20 61 81 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 48 84 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 54 89 1
27156.0 ETCS156 "C PROGRAMMING LAB" 37 58 95 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 36 49 85 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 37 56 93 1
