SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 24 54 78 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 24 64 88 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 23 55 78 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 24 53 77 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 24 57 81 4
27212.0 ETCS212 "OPERATING SYSTEMS" 22 57 79 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 37 48 85 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 38 52 90 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 32 50 82 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 37 45 82 1
