SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 21 50 71 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 19 35 54 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 19 34 53 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 22 38 60 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 20 51 71 4
27212.0 ETCS212 "OPERATING SYSTEMS" 20 55 75 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 36 50 86 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 34 42 76 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 35 47 82 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 45 81 1
