SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 17 63 80 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 23 65 88 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 21 56 77 3
36107.0 ETME107 "MANUFACTURING PROCESS" 19 55 74 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 21 63 84 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 17 52 69 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 62 62 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 33 53 86 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 59 95 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 26 46 72 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 39 74 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 35 59 94 1
