SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 19 46 65 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 21 38 59 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 11 40 51 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 9 25 34 0
27210.0 ETCS210 "COMPUTER GRAPHICS" 17 43 60 4
27212.0 ETCS212 "OPERATING SYSTEMS" 14 37 51 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 33 40 73 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 36 48 84 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 29 48 77 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 51 86 1
