SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 18 32 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 15 40 55 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 14 42 56 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 22 52 74 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 23 51 74 4
27211.0 ETCS211 "DATA STRUCTURES" 20 45 65 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 39 74 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 36 50 86 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 55 91 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 37 48 85 1
