SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 19 46 65 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 20 62 82 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 60 85 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 22 48 70 3
36110.0 ETME110 "ENGINEERING MECHANICS" 19 57 76 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 15 70 85 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 15 58 73 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 50 86 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 52 88 1
27156.0 ETCS156 "C PROGRAMMING LAB" 31 53 84 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 33 51 84 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 34 54 88 1
